x,y,bbox_w,bbox_h,type_code,type_name,place_name,level,variant,instance_id,template_key
1096,151,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1392,151,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
454,152,3,5,15,Bridge,,2,9412,1498553686271999927,poiNode__bridge_5hex_lvl2_alpha
957,152,2,3,6,Bridge,,2,),6488258009797769972,poiNode__bridge_3hex_lvl2_alpha
966,152,3,2,6,Dragon Sanctum,,1,1e,12986605537241065867,poiNode__dragonsanctum_lv01_dorne_alpha
1479,152,2,2,4,Crossing,,3,,11761877450986962679,poiNode__crossing_lvl3_alpha
1512,152,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1759,152,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
845,153,1,2,2,Tunnel,,1,03,816168711756189832,poiNode__tunnel_lvl1_dorne_alpha
925,153,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1243,153,2,2,4,Dragon Sanctum,,1,0f,12986605537241065867,poiNode__dragonsanctum_lv01_dorne_alpha
1301,153,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1150,154,3,3,9,Castle,,2,9f00,233768147089847775,poiNode__castle_lvl2_dorne_alpha
1288,154,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1539,154,2,2,4,Crossing,,3,06,11761877450986962679,poiNode__crossing_lvl3_alpha
783,155,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1237,155,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1889,155,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1665,156,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1180,157,3,3,9,Castle,,2,b700,233768147089847775,poiNode__castle_lvl2_dorne_alpha
1398,157,1,2,2,Crossing,,3,03,11761877450986962679,poiNode__crossing_lvl3_alpha
1519,157,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1210,158,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1353,158,2,2,4,Settlement (Town),,3,0b,431345790414121969,poiNode__town_lvl3_food_dorne_alpha
1498,158,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
990,159,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1310,159,2,2,4,Settlement (Town),,3,07,431345790414121969,poiNode__town_lvl3_food_dorne_alpha
1202,160,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1534,160,1,2,2,Crossing,,3,03,11761877450986962679,poiNode__crossing_lvl3_alpha
440,161,4,1,4,Bridge,,2,0f,14462941546211862082,poiNode__bridge_4hex_lvl2_alpha
1631,161,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1892,161,3,3,9,Castle,,4,b700,4410804331401344068,poiNode__castle_lvl4_dorne_alpha
816,162,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
941,162,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1032,162,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1658,162,2,2,4,Crossing,,3,06,11761877450986962679,poiNode__crossing_lvl3_alpha
1732,162,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1754,162,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1915,162,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1161,163,4,4,16,Seat of Power,Hellholt,,e667,1734202760351578726,poiNode__sop_Hellholt_alpha
843,164,2,2,4,Tunnel,,1,,816168711756189832,poiNode__tunnel_lvl1_dorne_alpha
978,164,2,2,4,Settlement (Town),,2,0b,3286385545442074994,poiNode__town_lvl2_food_dorne_alpha
1455,164,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
781,165,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1067,166,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1320,166,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1398,166,1,2,2,Crossing,,3,03,11761877450986962679,poiNode__crossing_lvl3_alpha
1777,166,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1165,167,3,5,15,Bridge,,2,9148,1498553686271999927,poiNode__bridge_5hex_lvl2_alpha
1307,168,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1359,168,1,2,2,Crossing,,3,03,11761877450986962679,poiNode__crossing_lvl3_alpha
1655,168,1,2,2,Crossing,,3,03,11761877450986962679,poiNode__crossing_lvl3_alpha
1917,169,3,3,9,Castle,,4,b700,4410804331401344068,poiNode__castle_lvl4_dorne_alpha
643,170,2,2,4,Settlement (Town),,1,0b,6139457019936636663,poiNode__town_lvl1_food_dorne_alpha
775,170,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1279,170,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1835,170,2,2,4,Settlement (Town),,4,0b,15910035531034336888,poiNode__town_lvl4_food_dorne_alpha
1420,172,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1577,172,1,2,2,Crossing,,3,03,11761877450986962679,poiNode__crossing_lvl3_alpha
1791,172,1,2,2,Crossing,,4,03,10638324116765093946,poiNode__crossing_lvl4_alpha
1464,173,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1851,173,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1861,173,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
659,174,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1732,174,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
848,175,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1453,175,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1700,175,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1882,175,1,2,2,Crossing,,4,03,10638324116765093946,poiNode__crossing_lvl4_alpha
1197,176,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1364,176,2,2,4,Crossing,,3,,11761877450986962679,poiNode__crossing_lvl3_alpha
1386,176,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1476,176,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
424,177,1,2,2,Tunnel,,2,03,1315898000168475582,poiNode__tunnel_lvl2_crownlands_alpha
1148,177,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1793,177,1,2,2,Crossing,,4,03,10638324116765093946,poiNode__crossing_lvl4_alpha
1102,178,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1495,178,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1543,178,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1582,178,2,2,4,Crossing,,3,,11761877450986962679,poiNode__crossing_lvl3_alpha
1950,178,3,3,9,Castle,,4,9f00,4410804331401344068,poiNode__castle_lvl4_dorne_alpha
1276,179,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
674,181,2,2,4,Settlement (Town),,1,07,10945769033114148108,poiNode__town_lvl1_wood_dorne_alpha
695,181,3,3,9,Castle,,1,b700,15953943652019753607,poiNode__castle_lvl1_dorne_alpha
1599,181,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1297,182,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1879,182,1,2,2,Crossing,,4,03,10638324116765093946,poiNode__crossing_lvl4_alpha
424,183,2,1,2,Tunnel,,2,03,1315898000168475582,poiNode__tunnel_lvl2_crownlands_alpha
1326,183,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
958,184,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1010,184,2,2,4,Settlement (Town),,2,0b,17244005265719231113,poiNode__town_lvl2_wood_dorne_alpha
1720,184,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
788,185,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1264,185,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1697,185,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1132,186,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
705,187,4,3,12,Seat of Power,Sunhouse,,fe0e,9667279460893187800,poiNode__sop_Sunhouse_alpha
1335,187,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1458,187,2,2,4,Settlement (Town),,3,07,14350975191467345930,poiNode__town_lvl3_wood_dorne_alpha
457,188,3,1,3,Bridge,,2,07,6488258009797769972,poiNode__bridge_3hex_lvl2_alpha
1204,188,3,5,15,Bridge,,2,9412,1498553686271999927,poiNode__bridge_5hex_lvl2_alpha
1310,190,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1393,190,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1667,190,2,2,4,Settlement (Town),,3,0b,1663067788791778725,poiNode__town_lvl3_iron_dorne_alpha
1689,190,1,2,2,Tunnel,,4,03,16934103100897506891,poiNode__tunnel_lvl4_dorne_alpha
832,191,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1617,191,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1631,192,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
554,193,2,2,4,Settlement (Town),,1,07,10945769033114148108,poiNode__town_lvl1_wood_dorne_alpha
663,193,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1474,193,2,2,4,Crossing,,3,,11761877450986962679,poiNode__crossing_lvl3_alpha
1537,193,1,2,2,Crossing,,3,03,11761877450986962679,poiNode__crossing_lvl3_alpha
1419,194,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1582,194,2,2,4,Settlement (Town),,3,0b,431345790414121969,poiNode__town_lvl3_food_dorne_alpha
1895,194,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
595,195,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1238,196,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
842,197,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
930,197,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1185,197,3,3,9,Castle,,2,b700,233768147089847775,poiNode__castle_lvl2_dorne_alpha
1192,197,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1876,197,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1106,198,2,2,4,Settlement (Town),,2,0b,12430922041646588100,poiNode__town_lvl2_stone_dorne_alpha
1690,198,2,1,2,Tunnel,,4,03,16934103100897506891,poiNode__tunnel_lvl4_dorne_alpha
1721,198,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1477,199,1,2,2,Crossing,,3,03,11761877450986962679,poiNode__crossing_lvl3_alpha
1533,199,2,2,4,Crossing,,3,06,11761877450986962679,poiNode__crossing_lvl3_alpha
1850,199,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1037,200,2,2,4,Settlement (Town),,2,0b,4572143029366277926,poiNode__town_lvl2_iron_dorne_alpha
1279,200,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1755,200,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
668,201,3,3,9,Castle,,1,b700,15953943652019753607,poiNode__castle_lvl1_dorne_alpha
717,201,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1071,201,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1482,201,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1502,202,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
809,203,3,3,9,Castle,,2,b700,233768147089847775,poiNode__castle_lvl2_dorne_alpha
583,204,3,5,15,Bridge,,1,8944,16551278857259698617,poiNode__bridge_5hex_lvl1_alpha
708,204,3,3,9,Castle,,1,9f00,15953943652019753607,poiNode__castle_lvl1_dorne_alpha
1266,204,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1837,204,2,2,4,Settlement (Town),,4,0b,1199463739729931124,poiNode__town_lvl4_stone_dorne_alpha
1890,205,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1917,205,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1221,206,2,2,4,Settlement (Town),,2,0b,12430922041646588100,poiNode__town_lvl2_stone_dorne_alpha
1243,206,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1747,206,1,2,2,Tunnel,,4,03,16934103100897506891,poiNode__tunnel_lvl4_dorne_alpha
1966,206,2,2,4,Settlement (Town),,4,0b,15910035531034336888,poiNode__town_lvl4_food_dorne_alpha
614,207,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1383,207,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1287,208,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1154,209,3,3,9,Castle,,2,b700,233768147089847775,poiNode__castle_lvl2_dorne_alpha
1266,209,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1488,209,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1788,209,1,2,2,Tunnel,,4,03,16934103100897506891,poiNode__tunnel_lvl4_dorne_alpha
1065,210,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1839,210,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1901,210,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1751,211,2,2,4,Tunnel,,4,06,16934103100897506891,poiNode__tunnel_lvl4_dorne_alpha
535,213,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
559,213,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1710,213,2,2,4,Tunnel,,4,,16934103100897506891,poiNode__tunnel_lvl4_dorne_alpha
1827,213,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1951,213,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1342,214,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1787,215,2,2,4,Tunnel,,4,06,16934103100897506891,poiNode__tunnel_lvl4_dorne_alpha
610,216,2,2,4,Settlement (Town),,1,0b,17478731388639675676,poiNode__town_lvl1_stone_dorne_alpha
1868,216,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1897,216,2,2,4,Crossing,,4,06,10638324116765093946,poiNode__crossing_lvl4_alpha
685,217,3,3,9,Castle,,1,b700,15953943652019753607,poiNode__castle_lvl1_dorne_alpha
804,217,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
896,217,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1547,217,2,2,4,Settlement (Town),,3,07,431345790414121969,poiNode__town_lvl3_food_dorne_alpha
949,218,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1379,218,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1505,218,2,2,4,Settlement (Town),,3,0b,1793729568005850773,poiNode__town_lvl3_stone_dorne_alpha
1714,218,2,1,2,Tunnel,,4,03,16934103100897506891,poiNode__tunnel_lvl4_dorne_alpha
1422,219,3,5,15,Bridge,,3,9148,4908333263510868557,poiNode__bridge_5hex_lvl3_alpha
1808,219,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
860,220,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1299,220,2,2,4,Settlement (Town),,2,0b,12430922041646588100,poiNode__town_lvl2_stone_dorne_alpha
1400,220,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1597,220,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1429,221,2,2,4,Settlement (Town),,3,07,1793729568005850773,poiNode__town_lvl3_stone_dorne_alpha
1892,221,2,2,4,Crossing,,4,06,10638324116765093946,poiNode__crossing_lvl4_alpha
632,222,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1924,222,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
595,223,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1213,223,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1817,223,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1907,223,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1960,223,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
701,224,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
879,224,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1312,224,3,5,15,Bridge,,2,8944,1498553686271999927,poiNode__bridge_5hex_lvl2_alpha
541,225,3,5,15,Bridge,,1,a414,16551278857259698617,poiNode__bridge_5hex_lvl1_alpha
1270,225,2,2,4,Settlement (Town),,2,07,12430922041646588100,poiNode__town_lvl2_stone_dorne_alpha
651,226,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1529,226,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1518,229,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1562,229,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
841,230,3,3,9,Castle,,2,9f00,233768147089847775,poiNode__castle_lvl2_dorne_alpha
1044,230,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1191,230,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1481,231,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1594,231,1,2,2,Tunnel,,3,03,2210091330947977217,poiNode__tunnel_lvl3_dorne_alpha
1784,231,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
799,232,2,2,4,Crossing,,2,06,17576595532914463501,poiNode__crossing_lvl2_alpha
816,232,3,3,9,Castle,,2,9f00,233768147089847775,poiNode__castle_lvl2_dorne_alpha
834,232,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1088,232,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1643,232,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
920,233,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1899,234,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1375,235,2,2,4,Settlement (Town),,3,07,431345790414121969,poiNode__town_lvl3_food_dorne_alpha
756,236,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1009,236,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1702,236,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1734,236,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1195,237,2,2,4,Settlement (Town),,2,07,3286385545442074994,poiNode__town_lvl2_food_dorne_alpha
1836,237,3,5,15,Bridge,,4,a414,8396285631970188416,poiNode__bridge_5hex_lvl4_alpha
1965,237,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
794,238,1,2,2,Crossing,,2,03,17576595532914463501,poiNode__crossing_lvl2_alpha
904,238,2,2,4,Settlement (Town),,2,0b,3286385545442074994,poiNode__town_lvl2_food_dorne_alpha
1144,238,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1745,238,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1875,238,2,2,4,Settlement (Town),,4,0b,15910035531034336888,poiNode__town_lvl4_food_dorne_alpha
1248,239,2,2,4,Settlement (Town),,2,07,17244005265719231113,poiNode__town_lvl2_wood_dorne_alpha
1591,239,2,2,4,Tunnel,,3,06,2210091330947977217,poiNode__tunnel_lvl3_dorne_alpha
842,240,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1048,240,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1363,240,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1484,240,2,2,4,Settlement (Town),,3,0b,14350975191467345930,poiNode__town_lvl3_wood_dorne_alpha
1824,240,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1180,241,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1289,241,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1328,241,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1464,241,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1214,242,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1278,242,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1599,242,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1028,243,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1041,243,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1495,243,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1904,243,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
662,244,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1505,244,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1646,244,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1996,245,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
696,246,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
822,246,3,5,15,Bridge,,2,9412,1498553686271999927,poiNode__bridge_5hex_lvl2_alpha
1063,246,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1234,246,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1385,247,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1356,248,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
819,249,4,4,16,Seat of Power,Starfall,,vn,4871623179531049417,poiNode__sop_Starfall_alpha
1020,249,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1124,249,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1588,249,3,3,9,Castle,,3,b700,14456418997839286798,poiNode__castle_lvl3_dorne_alpha
1099,250,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1167,250,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1082,251,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1249,251,3,4,12,Bridge,,2,9402,14462941546211862082,poiNode__bridge_4hex_lvl2_alpha
716,252,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1216,252,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1565,252,3,3,9,Castle,,3,9f00,14456418997839286798,poiNode__castle_lvl3_dorne_alpha
562,253,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
726,253,2,2,4,Settlement (Town),,1,07,5177923786824194211,poiNode__town_lvl1_iron_dorne_alpha
1005,253,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1195,253,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1913,253,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1990,253,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
537,255,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
1328,255,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
