key,name,description,icon,ability_key
habit_dragon_dawnseeker_slot2_01,Tactical Inferno,"<style=""Inline_Underline"">Start of Round 1:</style> Increase the <style=""Inline_Damage_Tactical"">Tactical</style> Damage Dealt of {effect_group=1:number_of_targets} {effect_group=1:target_type} {effect_group=1:target_range} (prioritizes the <style=""Inline_LeftFlank"">Left Flank</style>) and the <style=""Inline_Damage_Fire"">Fire</style> Damage Dealt of {effect_group=2:number_of_targets} {effect_group=2:target_type} {effect_group=2:target_range} (prioritizes the <style=""Inline_RightFlank"">Right Flank</style>) by {effect_group=2:effect=1:base_mod} for {effect_group=1:duration_rounds} round(s).",Icon_DragonAbility_Habit_TacticalInferno_03.png,ability_habit_rare_tacticalinferno_01
habit_dragon_dawnseeker_slot3_01,Unbroken Devotion,"<style=""Inline_Underline"">Start of Combat</style>: Increase <style=""Inline_Recovery"">Recovery</style> Received by {effect_group=1:effect=1:base_mod} of {effect_group=1:number_of_targets} {effect_group=1:target_type} {effect_group=1:target_range} until the end of combat.",Icon_DragonAbility_Habit_UnbrokenDevotion_03.png,ability_habit_rare_unbrokendevotion_01
habit_dragon_dawnseeker_slot4_01,Sunbreak,"<style=""Inline_Command"">Radiant Wings</style> gains:
<style=""Inline_Underline"">Rounds 1, 2</style>: Increase the <style=""Inline_Damage_Tactical"">Tactical</style> Damage Rate to {ability=ability_command_rare_radiantwings_01: effect_group=6:effect=1:base_mod}, and increase the <style=""Inline_Recovery"">Recovery</style> Rate to {ability=ability_command_rare_radiantwings_01: effect_group=7:effect=1:base_mod}.",Icon_DragonAbility_Habit_Sunbreak_03.png,ability_habit_rare_null_01
habit_dragon_dawnseeker_slot5_01,Wind's Favor,"<style=""Inline_Underline"">Start of Combat</style>: Increase <style=""Inline_Dragon_Speed"">Initiative</style> by {effect_group=1:effect=1:base_mod} (enhanced by <style=""Inline_Dragon_Speed"">Initiative</style>) of {effect_group=1:number_of_targets} {effect_group=1:target_type} {effect_group=1:target_range} until the end of combat.",Icon_DragonAbility_Habit_WindsFavor_05.png,ability_habit_rare_windsfavor_01
habit_dragon_dawnseeker_slot6_01,First Light,"<style=""Inline_Underline"">Start of Round 1</style>: Increase <style=""Inline_Dragon_Intelligence""> Intelligence</style> and <style=""Inline_Dragon_Instinct""> Instinct</style> (enhanced by <style=""Inline_Dragon_Speed"">Initiative</style>) by {effect_group=1:effect=1:base_mod} of {effect_group=1:number_of_targets} {effect_group=1:target_type} {effect_group=1:target_range} for {effect_group=1:duration_rounds} round(s). 

<style=""Inline_Underline"">Start of Rounds 1-3</style>: {effect_group=2:trigger_chance} chance to grant <style=""Inline_Buff"">First-Strike</style> to {effect_group=2:number_of_targets} {effect_group=2:target_type} {effect_group=2:target_range} until the end of the round.

<style=""Inline_Buff"">First-Strike</style> causes the target to attack before all other combatants each round.",Icon_DragonAbility_Habit_FirstLight_03.png,ability_habit_rare_firstlight_01
habit_dragon_thunderstrike_slot1_01,Warrior's Zeal,"<style=""Inline_Bold"">At Level 16+ and deployed in the</style> <style=""Inline_Vanguard"">Vanguard</style>
Increase your <style=""Inline_Damage_Physical"">Physical Damage (</style><style=""Inline_Command""></style><style=""Inline_Habit""></style><style=""Inline_Negative"">)</style> Dealt by <style=""Inline_Positive"">+16%</style>. Increase <style=""Inline_Dragon_Instinct"">Instinct</style> and <style=""Inline_Dragon_Speed"">Initiative</style> by <style=""Inline_Positive"">+20</style> of the Ally deployed in the <style=""Inline_LeftFlank"">Left Flank</style>.",Icon_DragonAbility_Habit_WarriorsZeal_03.png,ability_habit_rare_warriorszeal_01
habit_dragon_thunderstrike_slot2_01,Battle Rush,"At the start of round 1, increase your <style=""Inline_Dragon_Speed"">Initiative</style> by {effect_group=1:effect=1:base_mod} and reduce <style=""Inline_Dragon_Instinct"">Instinct</style> by {effect_group=2:effect=1:base_mod} (enhanced by <style=""Inline_Dragon_Strength"">Strength</style>) of {effect_group=2:number_of_targets} {effect_group=2:target_type} {effect_group=2:target_range}. Each effect lasts for 3 rounds.",Icon_DragonAbility_Habit_BattleRush_03.png,ability_habit_rare_battlerush_01
habit_dragon_thunderstrike_slot3_01,Dragon's Might,"<style=""Inline_Underline"">Start of Combat</style>: Increase your <style=""Inline_Damage_Physical"">Physical Damage (</style><style=""Inline_Command""></style><style=""Inline_Habit""></style><style=""Inline_Negative"">)</style> Dealt by {effect_group=1:effect=1:base_mod} until the end of combat.",Icon_DragonAbility_Habit_DragonsMight_03.png,ability_habit_rare_dragonsmight_01
habit_dragon_thunderstrike_slot4_01,Barbed Lash,"<style=""Inline_Command"">Tail Whip</style> gains:
<style=""Inline_Underline"">Even-numbered Rounds</style>: Deal {ability=ability_command_rare_tailwhip_01:effect_group=2:effect=1:damage_type} Damage to {ability=ability_command_rare_tailwhip_01:effect_group=2:number_of_targets} {ability=ability_command_rare_tailwhip_01:effect_group=2:target_type} {ability=ability_command_rare_tailwhip_01:effect_group=2:target_range} (Damage Rate: {ability=ability_command_rare_tailwhip_01:effect_group=2:effect=1:base_mod}). Additionally, there is a {ability=ability_command_rare_tailwhip_01:effect_group=3:trigger_chance} chance to afflict the target with <style=""Inline_Damage_Physical"">Bleed</style> for {ability=ability_command_rare_tailwhip_01:effect_group=3:duration_rounds} round(s) (Damage Rate: {ability=ability_command_rare_tailwhip_01:effect_group=3:effect=1:base_mod}). <style=""Inline_Bold"">Bleed</style> deals <style=""Inline_Damage_Physical"">Physical</style> Damage to the target each round.",Icon_DragonAbility_Habit_BarbedLash_03.png,ability_habit_rare_null_01
habit_dragon_thunderstrike_slot5_01,Armor Break,"<style=""Inline_Underline"">Start of Combat</style>: Increase the <style=""Inline_Damage_Physical"">Physical</style> Damage Received by {effect_group=1:effect=1:base_mod} of 1 opposing Enemy until the end of combat.",Icon_DragonAbility_Habit_ArmorBreak_03.png,ability_habit_rare_armorbreak_01
habit_dragon_thunderstrike_slot6_01,Staggering Assault,"<style=""Inline_Underline"">Each Round</style>: {effect_group=1:trigger_chance} to afflict <style=""Inline_Debuff"">Stagger</style> on {effect_group=1:number_of_targets} {effect_group=1:target_type} {effect_group=1:target_range} for 
{effect_group=1:duration_rounds} round(s). The duration is doubled ({effect_group=2:duration_rounds} rounds) if you have <style=""Inline_Buff"">Advantage</style>.
<style=""Inline_Debuff"">Stagger</style> prevents the target from using Attack Modifier <style=""Inline_Command"">Commands</style> or launching <style=""Inline_Attack"">Basic Attacks</style> on their turn.",Icon_DragonAbility_Habit_StaggeringAssault_03.png,ability_habit_rare_staggeringassault_01
habit_dragon_shadowrend_slot1_01,Warrior's Zeal,"<style=""Inline_Bold"">At Level 16+ and deployed in the</style> <style=""Inline_Vanguard"">Vanguard</style>
Increase your <style=""Inline_Damage_Physical"">Physical Damage (</style><style=""Inline_Command""></style><style=""Inline_Habit""></style><style=""Inline_Negative"">)</style> Dealt by <style=""Inline_Positive"">+16%</style>. Increase <style=""Inline_Dragon_Instinct"">Instinct</style> and <style=""Inline_Dragon_Speed"">Initiative</style> by <style=""Inline_Positive"">+20</style> of the Ally deployed in the <style=""Inline_LeftFlank"">Left Flank</style>.",Icon_DragonAbility_Habit_WarriorsZeal_03.png,ability_habit_rare_warriorszeal_01
habit_dragon_shadowrend_slot2_01,Midnight Aura,"<style=""Inline_Underline"">Start of Rounds 7-10</style>: Increase <style=""Inline_Dragon_Strength"">Strength</style>, and <style=""Inline_Dragon_Instinct"">Instinct</style> by {effect_group=1:effect=1:base_mod} (enhanced by <style=""Inline_Dragon_Speed"">Initiative</style>) of {effect_group=1:number_of_targets} {effect_group=1:target_type} {effect_group=1:target_range} until the end of the round.",Icon_DragonAbility_Habit_MidnightAura_03.png,ability_habit_rare_midnightaura_01
habit_dragon_shadowrend_slot3_01,Nimble Resilience,"<style=""Inline_Underline"">Start of Combat</style>: Reduce your Damage Received by {effect_group=1:effect=1:base_mod} and increase your <style=""Inline_Dragon_Speed"">Initiative</style> by {effect_group=1:effect=2:base_mod} until the end of combat.",Icon_DragonAbility_Habit_NimbleResilience_05.png,ability_habit_rare_nimbleresilience_01
habit_dragon_shadowrend_slot4_01,Fueled by Darkness,"<style=""Inline_Underline"">Each Round</style>: {effect_group=1:trigger_chance} chance to grant <style=""Inline_Buff"">Advantage</style> ({effect_group=1:effect=1:base_mod}) to {effect_group=1:number_of_targets} {effect_group=1:target_type} {effect_group=1:target_range} for {effect_group=1:duration_rounds} round(s). This chance is doubled ({effect_group=2:trigger_chance}) when <style=""Inline_Habit"">Midnight Aura</style> is active (Rounds 7-10).",Icon_DragonAbility_Habit_FueledbyDarkness_03.png,ability_habit_rare_fueledbydarkness_01
habit_dragon_shadowrend_slot5_01,Midnight Mastery,"<style=""Inline_Underline"">Start of Rounds 7-10</style>: Increase the <style=""Inline_Damage_Physical"">Physical</style> and <style=""Inline_Damage_Tactical"">Tactical</style> Damage Dealt by {effect_group=1:effect=1:base_mod} of {effect_group=1:number_of_targets} {effect_group=1:target_type} {effect_group=1:target_range} until the end of the round.",Icon_DragonAbility_Habit_MidnightMastery_03.png,ability_habit_rare_midnightmastery_01
habit_dragon_shadowrend_slot6_01,Event Horizon,"<style=""Inline_Command"">Eclipse Fervor</style> gains:
<style=""Inline_Underline"">On Round 9</style>: Deal {ability=ability_command_rare_eclipsefervor_01:effect_group=3:effect=1:damage_type} and {ability=ability_command_rare_eclipsefervor_01:effect_group=3:effect=2:damage_type} Damage to {ability=ability_command_rare_eclipsefervor_01:effect_group=3:number_of_targets} {ability=ability_command_rare_eclipsefervor_01:effect_group=3:target_type} {ability=ability_command_rare_eclipsefervor_01:effect_group=3:target_range} (Damage Rate: {ability=ability_command_rare_eclipsefervor_01:effect_group=3:effect=1:base_mod} per type).",Icon_DragonAbility_Habit_EventHorizon_03.png,ability_habit_dpstactical_01
habit_dragon_arrax_slot1_01,Warrior's Resilience,"<style=""Inline_Bold"">At Level 16+ and deployed in the</style> <style=""Inline_Vanguard"">Vanguard</style>
Reduce your Damage Received by <style=""Inline_Positive"">-8%</style>. Increase <style=""Inline_Damage_Tactical"">Tactical Damage</style> Dealt by <style=""Inline_Positive"">+16%</style> of the Ally deployed in the <style=""Inline_LeftFlank"">Left Flank</style>.",Icon_DragonAbility_Habit_WarriorsResilience_03.png,ability_habit_rare_warriorsresilience_01
habit_dragon_arrax_slot2_01,Headlong Into Danger,"<style=""Inline_Underline"">Start of Round 4</style>: Increase your <style=""Inline_Dragon_Strength"">Strength</style> by {effect_group=1:effect=2:base_mod}, <style=""Inline_Dragon_Speed"">Initiative</style> by {effect_group=1:effect=3:base_mod}, and <style=""Inline_Damage_Physical"">Physical</style> Damage Dealt by {effect_group=1:effect=1:base_mod} for {effect_group=1:duration_rounds} round(s). 
However, also increase your <style=""Inline_Damage_Physical"">Physical</style> Damage Received by {effect_group=2:effect=1:base_mod} and reduce your <style=""Inline_Dragon_Instinct"">Instinct</style> by {effect_group=2:effect=2:base_mod} for {effect_group=2:duration_rounds} round(s).",Icon_DragonAbility_Habit_HeadlongIntoDanger_03.png,ability_habit_rare_headlongintodanger_01
habit_dragon_arrax_slot3_01,Stone Bulwark,"<style=""Inline_Underline"">Start of Combat</style>: Reduce the <style=""Inline_Damage_Tactical"">Tactical</style> and <style=""Inline_Damage_Fire"">Fire</style> Damage Received of {effect_group=1:number_of_targets} {effect_group=1:target_type} {effect_group=1:target_range} by {effect_group=1:effect=1:base_mod} until the end of combat.",Icon_DragonAbility_Habit_StoneBulwark_03.png,ability_habit_rare_stonebulwark_01
habit_dragon_arrax_slot4_01,Adaptive Guard,"<style=""Inline_Bold"">When leading <style=""Inline_Troop_Archers"">Archers</style></style>
<style=""Inline_Underline"">Start of Round 4</style>: Reduce the <style=""Inline_Damage_Tactical"">Tactical</style> Damage Received of {effect_group=1:number_of_targets} {effect_group=1:target_type} {effect_group=1:target_range} by {effect_group=1:effect=1:base_mod} for {effect_group=1:duration_rounds} round(s).

<style=""Inline_Bold"">When leading <style=""Inline_Troop_Shields"">Shieldbearers</style></style>
<style=""Inline_Underline"">Start of Round 4</style>: Reduce the <style=""Inline_Damage_Fire"">Fire</style> Damage Received of {effect_group=2:number_of_targets} {effect_group=2:target_type} {effect_group=2:target_range} by {effect_group=2:effect=1:base_mod} for {effect_group=2:duration_rounds} round(s).",Icon_DragonAbility_Habit_AdaptiveGuard_03.png,ability_habit_rare_adaptiveguard_01
habit_dragon_arrax_slot5_01,Fire Ward,"<style=""Inline_Underline"">Start of Combat</style>: Grant yourself and 1 other Ally within adjacency 1 stack of <style=""Inline_Buff"">Fire Ward</style>. At the start of each round, if the target Ally retreated in the previous round, grant yourself 1 stack of <style=""Inline_Buff"">Fire Ward</style>.

Each stack of <style=""Inline_Buff"">Fire Ward</style> reduces the target's <style=""Inline_Damage_Fire"">Fire</style> Damage Received by {effect_group=1:effect=1:base_mod} until the end of combat.",Icon_DragonAbility_Habit_FireWard_03.png,ability_habit_rare_fireward_01
habit_dragon_arrax_slot6_01,Turn the Line,"<style=""Inline_Underline"">Start of Round 4</style>: Increase the <style=""Inline_Damage_Physical"">Physical</style> Damage Received of {effect_group=1:number_of_targets} {effect_group=1:target_type} {effect_group=1:target_range} by {effect_group=1:effect=1:base_mod} for {effect_group=1:duration_rounds} round(s).",Icon_DragonAbility_Habit_TurntheLine_03.png,ability_habit_rare_turntheline_01
habit_dragon_feskar_slot1_01,Champion's Brilliance,"<style=""Inline_Bold"">At Level 16+ and deployed in the</style> <style=""Inline_Vanguard"">Vanguard</style>
Increase your <style=""Inline_Dragon_Strength"">Strength</style>, <style=""Inline_Dragon_Intelligence"">Intelligence</style>, and <style=""Inline_Dragon_Instinct"">Instinct</style> by <style=""Inline_Positive"">+15</style>. Reduce Damage Received by <style=""Inline_Positive"">-8%</style> of the Ally deployed in the <style=""Inline_RightFlank"">Right Flank</style>. ",Icon_DragonAbility_Habit_ChampionsBrilliance_03.png,ability_habit_rare_championsbrilliance_01
habit_dragon_feskar_slot2_01,Resilient Bond,"<style=""Inline_Underline"">Start of Combat</style>: Grant yourself and 1 other Ally within adjacency 1 stack of <style=""Inline_Buff"">Resilient Bond</style>. At the start of each round, if the target Ally retreated in the previous round, grant yourself 1 stack of <style=""Inline_Buff"">Resilient Bond</style>.

Each stack of <style=""Inline_Buff"">Resilient Bond</style> reduces the target's <style=""Inline_Damage_Physical"">Physical</style> Damage Received (excluding </style><style=""Inline_Attack"">Basic Attacks</style>) by {effect_group=1:effect=1:base_mod} until the end of combat.",Icon_DragonAbility_Habit_ResilientBond_04.png,ability_habit_epic_resilientbond_01
habit_dragon_feskar_slot3_01,Insightful Allies,"<style=""Inline_Underline"">Start of Combat</style>: Increase <style=""Inline_Dragon_Instinct"">Instinct</style> by {effect_group=1:effect=1:base_mod} (enhanced by <style=""Inline_Dragon_Instinct"">Instinct</style>) of 3 Allies in any lane until the end of combat.",Icon_DragonAbility_Habit_InsightfulAllies_04.png,ability_habit_epic_insightfulallies_01
